28/2/2025 0:00 | vZE5fVGzH59oPyLyGJQ3ueZMwtlzjJHK | [info] | Method: GET | Status: 200 | IP : ::1 | URL : http://localhost:3001/school/v1/api/user/eco-challenge | Request Body : {} | Response :  [{"id":1,"user_id":2,"challenge_name":"string","description":"string","city":"string","status":"active","created_at":"2025-02-27T18:28:41.133Z","updated_at":"2025-02-27T18:28:41.133Z"}]
28/2/2025 9:53 | hDtdXSIFkhUbuUqO6DPEayyJBUJkA07T | [info] | Method: POST | Status: 200 | IP : ::1 | URL : http://localhost:3001/school/v1/api/user/carbon-footprint | Request Body : {"carbon_footprint_score":30,"date_recorded":"2021-06-01","category":"transport","comments":"string"} | Response :  {"id":3,"user_id":2,"carbon_footprint_score":30,"date_recorded":"2021-06-01T00:00:00.000Z","category":"transport","comments":"string","created_at":"2025-02-28T04:23:27.812Z","updated_at":"2025-02-28T04:23:27.812Z"}
28/2/2025 9:53 | 9OYnsV9VM1tab2slRlMLoO09CDNFPaED | [info] | Method: POST | Status: 200 | IP : ::1 | URL : http://localhost:3001/school/v1/api/user/carbon-footprint | Request Body : {"carbon_footprint_score":40,"date_recorded":"2021-06-01","category":"transport","comments":"string"} | Response :  {"id":4,"user_id":2,"carbon_footprint_score":40,"date_recorded":"2021-06-01T00:00:00.000Z","category":"transport","comments":"string","created_at":"2025-02-28T04:23:32.458Z","updated_at":"2025-02-28T04:23:32.458Z"}
28/2/2025 9:53 | T37tArFoPlgnKMGgcRfzSllxW0iDG0R2 | [info] | Method: GET | Status: 200 | IP : ::1 | URL : http://localhost:3001/school/v1/api/user/carbon-footprint | Request Body : {} | Response :  [{"id":3,"user_id":2,"carbon_footprint_score":30,"date_recorded":"2021-06-01T00:00:00.000Z","category":"transport","comments":"string","created_at":"2025-02-28T04:23:27.812Z","updated_at":"2025-02-28T04:23:27.812Z"},{"id":4,"user_id":2,"carbon_footprint_score":40,"date_recorded":"2021-06-01T00:00:00.000Z","category":"transport","comments":"string","created_at":"2025-02-28T04:23:32.458Z","updated_at":"2025-02-28T04:23:32.458Z"}]
28/2/2025 9:53 | HhUZEt1e7NrPJPS2kEej5PTYHzrLDyiR | [info] | Method: POST | Status: 200 | IP : ::1 | URL : http://localhost:3001/school/v1/api/user/green-events | Request Body : {"city":"vegas","event_name":"string","event_details":"string"} | Response :  {"id":1,"user_id":2,"city":"vegas","event_name":"string","event_details":"string","created_at":"2025-02-28T04:23:41.852Z","updated_at":"2025-02-28T04:23:41.852Z"}
28/2/2025 9:53 | 12I2IzoiDgmMCebTBspz5UKKgAbfe0Of | [info] | Method: GET | Status: 200 | IP : ::1 | URL : http://localhost:3001/school/v1/api/user/green-events | Request Body : {} | Response :  [{"id":1,"user_id":2,"city":"vegas","event_name":"string","event_details":"string","created_at":"2025-02-28T04:23:41.852Z","updated_at":"2025-02-28T04:23:41.852Z"}]
28/2/2025 13:22 | soQtDt4DI6mCB4TFZGHVX9E51Zof7Qy0 | [error] | Method: GET | Status: 500 | IP : ::1 | URL : http://localhost:3001/school/v1/api/user/leader-board | Request Body : {} | Error : Error: column users.name does not exist
28/2/2025 13:22 | 9p4vbY5XTTlowC1cJVNcK75Q8p3DrLqW | [error] | Method: GET | Status: 500 | IP : ::1 | URL : http://localhost:3001/school/v1/api/user/leader-board | Request Body : {} | Error : Error: column users.name does not exist
28/2/2025 13:23 | 9EXhmM7Ozk69C4M3Gy8hesx0c5u687Hr | [error] | Method: GET | Status: 500 | IP : ::1 | URL : http://localhost:3001/school/v1/api/user/leader-board | Request Body : {} | Error : Error: column "users.id" must appear in the GROUP BY clause or be used in an aggregate function
28/2/2025 13:25 | GtWnlyicJ621b573wgvDRMPeX7ELBuq8 | [error] | Method: GET | Status: 500 | IP : ::1 | URL : http://localhost:3001/school/v1/api/user/leader-board | Request Body : {} | Error : Error: column "users.id" must appear in the GROUP BY clause or be used in an aggregate function
28/2/2025 13:27 | itLyPah0Brn9FOmgoYNs5aFi5wpNCcQS | [error] | Method: GET | Status: 500 | IP : ::1 | URL : http://localhost:3001/school/v1/api/user/leader-board | Request Body : {} | Error : Error: column "users.id" must appear in the GROUP BY clause or be used in an aggregate function
28/2/2025 13:27 | IG4dWtkxlBZ6c2d62QxxUjpiAyiTN63U | [error] | Method: GET | Status: 500 | IP : ::1 | URL : http://localhost:3001/school/v1/api/user/leader-board | Request Body : {} | Error : Error: column "users.id" must appear in the GROUP BY clause or be used in an aggregate function
28/2/2025 13:28 | EsjFZAnmjPyzEpZFq0UOxBIOwIvYEXA8 | [info] | Method: GET | Status: 200 | IP : ::1 | URL : http://localhost:3001/school/v1/api/user/leader-board | Request Body : {} | Response :  [{"user_id":2,"max_score":40,"users":{"id":2,"email":"peter@gmail.com"}},{"user_id":1,"max_score":20,"users":{"id":1,"email":"jhon@gmail.com"}}]
28/2/2025 13:29 | SGakT6NnM8NAnrEGAzjSqlCEU0aHO9zc | [info] | Method: GET | Status: 200 | IP : ::1 | URL : http://localhost:3001/school/v1/api/user/leader-board | Request Body : {} | Response :  [{"user_id":2,"max_score":40,"users":{"id":2,"first_name":"Peter","last_name":"parker","email":"peter@gmail.com","city":"Vegas","status":true,"created_at":"2025-02-28T04:21:17.195Z","updated_at":"2025-02-28T04:21:17.195Z"}},{"user_id":1,"max_score":20,"users":{"id":1,"first_name":"Jhon","last_name":"Peter","email":"jhon@gmail.com","city":"Lagos","status":true,"created_at":"2025-02-28T04:20:55.559Z","updated_at":"2025-02-28T04:20:55.559Z"}}]
28/2/2025 13:30 | aN6OPZU2hhBZTl6Op9e23I76yKYXlO7s | [info] | Method: GET | Status: 200 | IP : ::1 | URL : http://localhost:3001/school/v1/api/user/leader-board | Request Body : {} | Response :  [{"user_id":2,"max_score":40,"users":{"id":2,"first_name":"Peter","last_name":"parker","email":"peter@gmail.com","city":"Vegas","status":true,"created_at":"2025-02-28T04:21:17.195Z","updated_at":"2025-02-28T04:21:17.195Z"}},{"user_id":1,"max_score":20,"users":{"id":1,"first_name":"Jhon","last_name":"Peter","email":"jhon@gmail.com","city":"Lagos","status":true,"created_at":"2025-02-28T04:20:55.559Z","updated_at":"2025-02-28T04:20:55.559Z"}}]
