2/3/2025 0:00 | UKWXvWg0iO6b9VUraMPL7jRqE6EzFRFe | [info] | Method: GET | Status: 200 | IP : ::1 | URL : http://localhost:3001/school/v1/api/user/carbon-footprint | Request Body : {} | Response :  [{"id":2,"user_id":1,"transportation":1210,"energy_consuption":1200,"diet":"vegan","household_size":1200,"waste_generated":1200,"carbon_emission":45000,"carbon_footprint_score":"low","date_recorded":"2025-03-01T18:23:29.304Z","category":"transport","comments":"string","created_at":"2025-03-01T18:23:29.311Z","updated_at":"2025-03-01T18:23:29.311Z"},{"id":1,"user_id":1,"transportation":1200,"energy_consuption":1200,"diet":"vegan","household_size":1200,"waste_generated":1200,"carbon_emission":45000,"carbon_footprint_score":"low","date_recorded":"2025-03-01T17:48:23.562Z","category":"transport","comments":"string","created_at":"2025-03-01T17:48:23.569Z","updated_at":"2025-03-01T17:48:23.569Z"}]
2/3/2025 0:09 | gLKamQ8AWbngH2AMIBTr5nWhZh5piyEH | [info] | Method: GET | Status: 200 | IP : ::1 | URL : http://localhost:3001/school/v1/api/user/carbon-footprint | Request Body : {} | Response :  [{"id":4,"user_id":1,"transportation":1299,"energy_consuption":1200,"diet":"vegan","household_size":1200,"waste_generated":1200,"carbon_emission":972,"carbon_footprint_score":"high","date_recorded":"2025-03-01T18:38:42.573Z","category":"electricity","comments":"Carbon footprint calculated","created_at":"2025-03-01T18:38:42.576Z","updated_at":"2025-03-01T18:38:42.576Z"},{"id":3,"user_id":1,"transportation":1210,"energy_consuption":1200,"diet":"vegan","household_size":1200,"waste_generated":1200,"carbon_emission":972,"carbon_footprint_score":"high","date_recorded":"2025-03-01T18:37:20.832Z","category":"electricity","comments":"Carbon footprint calculated","created_at":"2025-03-01T18:37:20.838Z","updated_at":"2025-03-01T18:37:20.838Z"},{"id":2,"user_id":1,"transportation":1210,"energy_consuption":1200,"diet":"vegan","household_size":1200,"waste_generated":1200,"carbon_emission":45000,"carbon_footprint_score":"low","date_recorded":"2025-03-01T18:23:29.304Z","category":"transport","comments":"string","created_at":"2025-03-01T18:23:29.311Z","updated_at":"2025-03-01T18:23:29.311Z"},{"id":1,"user_id":1,"transportation":1200,"energy_consuption":1200,"diet":"vegan","household_size":1200,"waste_generated":1200,"carbon_emission":45000,"carbon_footprint_score":"low","date_recorded":"2025-03-01T17:48:23.562Z","category":"transport","comments":"string","created_at":"2025-03-01T17:48:23.569Z","updated_at":"2025-03-01T17:48:23.569Z"}]
2/3/2025 0:09 | bajYT2xeD2N6S9VyBrjYuk8Pmphv3x1B | [info] | Method: GET | Status: 200 | IP : ::1 | URL : http://localhost:3001/school/v1/api/user/profile | Request Body : {} | Response :  {"id":1,"first_name":"Jhon","last_name":"Peter","email":"jhon@gmail.com","city":"Lagos","status":true,"created_at":"2025-02-28T04:20:55.559Z","updated_at":"2025-02-28T04:20:55.559Z"}
2/3/2025 0:09 | bajYT2xeD2N6S9VyBrjYuk8Pmphv3x1B | [info] | Method: GET | Status: 200 | IP : ::1 | URL : http://localhost:3001/school/v1/api/user/profile | Request Body : {} | Response :  {"id":1,"first_name":"Jhon","last_name":"Peter","email":"jhon@gmail.com","city":"Lagos","status":true,"created_at":"2025-02-28T04:20:55.559Z","updated_at":"2025-02-28T04:20:55.559Z"}
2/3/2025 0:09 | bajYT2xeD2N6S9VyBrjYuk8Pmphv3x1B | [info] | Method: GET | Status: 200 | IP : ::1 | URL : http://localhost:3001/school/v1/api/user/green-points | Request Body : {} | Response :  {"id":2,"user_id":1,"reward_points":40,"created_at":"2025-02-28T04:22:22.621Z","updated_at":"2025-02-28T04:22:22.621Z"}
2/3/2025 0:09 | bajYT2xeD2N6S9VyBrjYuk8Pmphv3x1B | [info] | Method: GET | Status: 200 | IP : ::1 | URL : http://localhost:3001/school/v1/api/user/green-points | Request Body : {} | Response :  {"id":2,"user_id":1,"reward_points":40,"created_at":"2025-02-28T04:22:22.621Z","updated_at":"2025-02-28T04:22:22.621Z"}
2/3/2025 0:09 | bajYT2xeD2N6S9VyBrjYuk8Pmphv3x1B | [info] | Method: GET | Status: 200 | IP : ::1 | URL : http://localhost:3001/school/v1/api/user/leader-board | Request Body : {} | Response :  [{"user_id":1,"max_score":"low","users":{"id":1,"first_name":"Jhon","last_name":"Peter","email":"jhon@gmail.com","city":"Lagos","status":true,"created_at":"2025-02-28T04:20:55.559Z","updated_at":"2025-02-28T04:20:55.559Z"}}]
2/3/2025 0:09 | bajYT2xeD2N6S9VyBrjYuk8Pmphv3x1B | [info] | Method: GET | Status: 200 | IP : ::1 | URL : http://localhost:3001/school/v1/api/user/leader-board | Request Body : {} | Response :  [{"user_id":1,"max_score":"low","users":{"id":1,"first_name":"Jhon","last_name":"Peter","email":"jhon@gmail.com","city":"Lagos","status":true,"created_at":"2025-02-28T04:20:55.559Z","updated_at":"2025-02-28T04:20:55.559Z"}}]
2/3/2025 0:10 | 5ubqRtLHgACDcloHDuMYl87JaWXnb1qx | [info] | Method: GET | Status: 200 | IP : ::1 | URL : http://localhost:3001/school/v1/api/user/profile | Request Body : {} | Response :  {"id":1,"first_name":"Jhon","last_name":"Peter","email":"jhon@gmail.com","city":"Lagos","status":true,"created_at":"2025-02-28T04:20:55.559Z","updated_at":"2025-02-28T04:20:55.559Z"}
2/3/2025 0:10 | 5ubqRtLHgACDcloHDuMYl87JaWXnb1qx | [info] | Method: GET | Status: 200 | IP : ::1 | URL : http://localhost:3001/school/v1/api/user/profile | Request Body : {} | Response :  {"id":1,"first_name":"Jhon","last_name":"Peter","email":"jhon@gmail.com","city":"Lagos","status":true,"created_at":"2025-02-28T04:20:55.559Z","updated_at":"2025-02-28T04:20:55.559Z"}
2/3/2025 0:10 | 5ubqRtLHgACDcloHDuMYl87JaWXnb1qx | [info] | Method: GET | Status: 200 | IP : ::1 | URL : http://localhost:3001/school/v1/api/user/green-points | Request Body : {} | Response :  {"id":2,"user_id":1,"reward_points":40,"created_at":"2025-02-28T04:22:22.621Z","updated_at":"2025-02-28T04:22:22.621Z"}
2/3/2025 0:10 | 5ubqRtLHgACDcloHDuMYl87JaWXnb1qx | [info] | Method: GET | Status: 200 | IP : ::1 | URL : http://localhost:3001/school/v1/api/user/leader-board | Request Body : {} | Response :  [{"user_id":1,"min_score":972,"users":{"id":1,"first_name":"Jhon","last_name":"Peter","email":"jhon@gmail.com","city":"Lagos","status":true,"created_at":"2025-02-28T04:20:55.559Z","updated_at":"2025-02-28T04:20:55.559Z"}}]
2/3/2025 0:10 | 5ubqRtLHgACDcloHDuMYl87JaWXnb1qx | [info] | Method: GET | Status: 200 | IP : ::1 | URL : http://localhost:3001/school/v1/api/user/green-points | Request Body : {} | Response :  {"id":2,"user_id":1,"reward_points":40,"created_at":"2025-02-28T04:22:22.621Z","updated_at":"2025-02-28T04:22:22.621Z"}
2/3/2025 0:10 | 5ubqRtLHgACDcloHDuMYl87JaWXnb1qx | [info] | Method: GET | Status: 200 | IP : ::1 | URL : http://localhost:3001/school/v1/api/user/leader-board | Request Body : {} | Response :  [{"user_id":1,"min_score":972,"users":{"id":1,"first_name":"Jhon","last_name":"Peter","email":"jhon@gmail.com","city":"Lagos","status":true,"created_at":"2025-02-28T04:20:55.559Z","updated_at":"2025-02-28T04:20:55.559Z"}}]
2/3/2025 0:10 | 7MjdeUwaP2zhfR4EYL9efneyXnKqYmcm | [info] | Method: GET | Status: 200 | IP : ::1 | URL : http://localhost:3001/school/v1/api/user/carbon-footprint | Request Body : {} | Response :  [{"id":4,"user_id":1,"transportation":1299,"energy_consuption":1200,"diet":"vegan","household_size":1200,"waste_generated":1200,"carbon_emission":972,"carbon_footprint_score":"high","date_recorded":"2025-03-01T18:38:42.573Z","category":"electricity","comments":"Carbon footprint calculated","created_at":"2025-03-01T18:38:42.576Z","updated_at":"2025-03-01T18:38:42.576Z"},{"id":3,"user_id":1,"transportation":1210,"energy_consuption":1200,"diet":"vegan","household_size":1200,"waste_generated":1200,"carbon_emission":972,"carbon_footprint_score":"high","date_recorded":"2025-03-01T18:37:20.832Z","category":"electricity","comments":"Carbon footprint calculated","created_at":"2025-03-01T18:37:20.838Z","updated_at":"2025-03-01T18:37:20.838Z"},{"id":2,"user_id":1,"transportation":1210,"energy_consuption":1200,"diet":"vegan","household_size":1200,"waste_generated":1200,"carbon_emission":45000,"carbon_footprint_score":"low","date_recorded":"2025-03-01T18:23:29.304Z","category":"transport","comments":"string","created_at":"2025-03-01T18:23:29.311Z","updated_at":"2025-03-01T18:23:29.311Z"},{"id":1,"user_id":1,"transportation":1200,"energy_consuption":1200,"diet":"vegan","household_size":1200,"waste_generated":1200,"carbon_emission":45000,"carbon_footprint_score":"low","date_recorded":"2025-03-01T17:48:23.562Z","category":"transport","comments":"string","created_at":"2025-03-01T17:48:23.569Z","updated_at":"2025-03-01T17:48:23.569Z"}]
2/3/2025 0:10 | 7MjdeUwaP2zhfR4EYL9efneyXnKqYmcm | [info] | Method: GET | Status: 200 | IP : ::1 | URL : http://localhost:3001/school/v1/api/user/carbon-footprint | Request Body : {} | Response :  [{"id":4,"user_id":1,"transportation":1299,"energy_consuption":1200,"diet":"vegan","household_size":1200,"waste_generated":1200,"carbon_emission":972,"carbon_footprint_score":"high","date_recorded":"2025-03-01T18:38:42.573Z","category":"electricity","comments":"Carbon footprint calculated","created_at":"2025-03-01T18:38:42.576Z","updated_at":"2025-03-01T18:38:42.576Z"},{"id":3,"user_id":1,"transportation":1210,"energy_consuption":1200,"diet":"vegan","household_size":1200,"waste_generated":1200,"carbon_emission":972,"carbon_footprint_score":"high","date_recorded":"2025-03-01T18:37:20.832Z","category":"electricity","comments":"Carbon footprint calculated","created_at":"2025-03-01T18:37:20.838Z","updated_at":"2025-03-01T18:37:20.838Z"},{"id":2,"user_id":1,"transportation":1210,"energy_consuption":1200,"diet":"vegan","household_size":1200,"waste_generated":1200,"carbon_emission":45000,"carbon_footprint_score":"low","date_recorded":"2025-03-01T18:23:29.304Z","category":"transport","comments":"string","created_at":"2025-03-01T18:23:29.311Z","updated_at":"2025-03-01T18:23:29.311Z"},{"id":1,"user_id":1,"transportation":1200,"energy_consuption":1200,"diet":"vegan","household_size":1200,"waste_generated":1200,"carbon_emission":45000,"carbon_footprint_score":"low","date_recorded":"2025-03-01T17:48:23.562Z","category":"transport","comments":"string","created_at":"2025-03-01T17:48:23.569Z","updated_at":"2025-03-01T17:48:23.569Z"}]
2/3/2025 0:10 | InlODzqAFB3haaXHOCjYuQtQGRrk3u0L | [error] | Method: POST | Status: 422 | IP : ::1 | URL : http://localhost:3001/school/v1/api/user/carbon-footprint | Request Body : {"transportation":"300","energy_consuption":"300","diet":"vegan","household_size":"300","waste_generated":"300","carbon_emission":243,"carbon_footprint_score":"moderate","category":"electricity","comments":"Carbon footprint calculated"} | BadRequestError : {"carbon_footprint_score":"carbon_footprint_score must be one of [low, medium, high]"}
2/3/2025 0:11 | UQ216zYqNiP7krIY3FDlyM8oPk301ypS | [info] | Method: GET | Status: 200 | IP : ::1 | URL : http://localhost:3001/school/v1/api/user/carbon-footprint | Request Body : {} | Response :  [{"id":4,"user_id":1,"transportation":1299,"energy_consuption":1200,"diet":"vegan","household_size":1200,"waste_generated":1200,"carbon_emission":972,"carbon_footprint_score":"high","date_recorded":"2025-03-01T18:38:42.573Z","category":"electricity","comments":"Carbon footprint calculated","created_at":"2025-03-01T18:38:42.576Z","updated_at":"2025-03-01T18:38:42.576Z"},{"id":3,"user_id":1,"transportation":1210,"energy_consuption":1200,"diet":"vegan","household_size":1200,"waste_generated":1200,"carbon_emission":972,"carbon_footprint_score":"high","date_recorded":"2025-03-01T18:37:20.832Z","category":"electricity","comments":"Carbon footprint calculated","created_at":"2025-03-01T18:37:20.838Z","updated_at":"2025-03-01T18:37:20.838Z"},{"id":2,"user_id":1,"transportation":1210,"energy_consuption":1200,"diet":"vegan","household_size":1200,"waste_generated":1200,"carbon_emission":45000,"carbon_footprint_score":"low","date_recorded":"2025-03-01T18:23:29.304Z","category":"transport","comments":"string","created_at":"2025-03-01T18:23:29.311Z","updated_at":"2025-03-01T18:23:29.311Z"},{"id":1,"user_id":1,"transportation":1200,"energy_consuption":1200,"diet":"vegan","household_size":1200,"waste_generated":1200,"carbon_emission":45000,"carbon_footprint_score":"low","date_recorded":"2025-03-01T17:48:23.562Z","category":"transport","comments":"string","created_at":"2025-03-01T17:48:23.569Z","updated_at":"2025-03-01T17:48:23.569Z"}]
2/3/2025 0:11 | UQ216zYqNiP7krIY3FDlyM8oPk301ypS | [info] | Method: GET | Status: 200 | IP : ::1 | URL : http://localhost:3001/school/v1/api/user/carbon-footprint | Request Body : {} | Response :  [{"id":4,"user_id":1,"transportation":1299,"energy_consuption":1200,"diet":"vegan","household_size":1200,"waste_generated":1200,"carbon_emission":972,"carbon_footprint_score":"high","date_recorded":"2025-03-01T18:38:42.573Z","category":"electricity","comments":"Carbon footprint calculated","created_at":"2025-03-01T18:38:42.576Z","updated_at":"2025-03-01T18:38:42.576Z"},{"id":3,"user_id":1,"transportation":1210,"energy_consuption":1200,"diet":"vegan","household_size":1200,"waste_generated":1200,"carbon_emission":972,"carbon_footprint_score":"high","date_recorded":"2025-03-01T18:37:20.832Z","category":"electricity","comments":"Carbon footprint calculated","created_at":"2025-03-01T18:37:20.838Z","updated_at":"2025-03-01T18:37:20.838Z"},{"id":2,"user_id":1,"transportation":1210,"energy_consuption":1200,"diet":"vegan","household_size":1200,"waste_generated":1200,"carbon_emission":45000,"carbon_footprint_score":"low","date_recorded":"2025-03-01T18:23:29.304Z","category":"transport","comments":"string","created_at":"2025-03-01T18:23:29.311Z","updated_at":"2025-03-01T18:23:29.311Z"},{"id":1,"user_id":1,"transportation":1200,"energy_consuption":1200,"diet":"vegan","household_size":1200,"waste_generated":1200,"carbon_emission":45000,"carbon_footprint_score":"low","date_recorded":"2025-03-01T17:48:23.562Z","category":"transport","comments":"string","created_at":"2025-03-01T17:48:23.569Z","updated_at":"2025-03-01T17:48:23.569Z"}]
2/3/2025 0:12 | gRgT6w62ooTfNg5omyNz3A74pwiiuGJY | [info] | Method: POST | Status: 200 | IP : ::1 | URL : http://localhost:3001/school/v1/api/user/carbon-footprint | Request Body : {"transportation":"300","energy_consuption":"300","diet":"vegan","household_size":"300","waste_generated":"300","carbon_emission":243,"carbon_footprint_score":"moderate","category":"electricity","comments":"Carbon footprint calculated"} | Response :  {"date_recorded":"2025-03-01T18:42:02.158Z","id":5,"user_id":1,"transportation":300,"energy_consuption":300,"diet":"vegan","household_size":300,"waste_generated":300,"carbon_emission":243,"carbon_footprint_score":"moderate","category":"electricity","comments":"Carbon footprint calculated","created_at":"2025-03-01T18:42:02.164Z","updated_at":"2025-03-01T18:42:02.164Z"}
2/3/2025 0:12 | 9EiTZCzm7LA16wOB1HKaFvK7yCJLGfz0 | [info] | Method: GET | Status: 200 | IP : ::1 | URL : http://localhost:3001/school/v1/api/user/profile | Request Body : {} | Response :  {"id":1,"first_name":"Jhon","last_name":"Peter","email":"jhon@gmail.com","city":"Lagos","status":true,"created_at":"2025-02-28T04:20:55.559Z","updated_at":"2025-02-28T04:20:55.559Z"}
2/3/2025 0:12 | 9EiTZCzm7LA16wOB1HKaFvK7yCJLGfz0 | [info] | Method: GET | Status: 200 | IP : ::1 | URL : http://localhost:3001/school/v1/api/user/profile | Request Body : {} | Response :  {"id":1,"first_name":"Jhon","last_name":"Peter","email":"jhon@gmail.com","city":"Lagos","status":true,"created_at":"2025-02-28T04:20:55.559Z","updated_at":"2025-02-28T04:20:55.559Z"}
2/3/2025 0:12 | 9EiTZCzm7LA16wOB1HKaFvK7yCJLGfz0 | [info] | Method: GET | Status: 200 | IP : ::1 | URL : http://localhost:3001/school/v1/api/user/green-points | Request Body : {} | Response :  {"id":2,"user_id":1,"reward_points":40,"created_at":"2025-02-28T04:22:22.621Z","updated_at":"2025-02-28T04:22:22.621Z"}
2/3/2025 0:12 | 9EiTZCzm7LA16wOB1HKaFvK7yCJLGfz0 | [info] | Method: GET | Status: 200 | IP : ::1 | URL : http://localhost:3001/school/v1/api/user/green-points | Request Body : {} | Response :  {"id":2,"user_id":1,"reward_points":40,"created_at":"2025-02-28T04:22:22.621Z","updated_at":"2025-02-28T04:22:22.621Z"}
2/3/2025 0:12 | 9EiTZCzm7LA16wOB1HKaFvK7yCJLGfz0 | [info] | Method: GET | Status: 200 | IP : ::1 | URL : http://localhost:3001/school/v1/api/user/leader-board | Request Body : {} | Response :  [{"user_id":1,"min_score":243,"users":{"id":1,"first_name":"Jhon","last_name":"Peter","email":"jhon@gmail.com","city":"Lagos","status":true,"created_at":"2025-02-28T04:20:55.559Z","updated_at":"2025-02-28T04:20:55.559Z"}}]
2/3/2025 0:12 | 9EiTZCzm7LA16wOB1HKaFvK7yCJLGfz0 | [info] | Method: GET | Status: 200 | IP : ::1 | URL : http://localhost:3001/school/v1/api/user/leader-board | Request Body : {} | Response :  [{"user_id":1,"min_score":243,"users":{"id":1,"first_name":"Jhon","last_name":"Peter","email":"jhon@gmail.com","city":"Lagos","status":true,"created_at":"2025-02-28T04:20:55.559Z","updated_at":"2025-02-28T04:20:55.559Z"}}]
2/3/2025 0:12 | XOkZkpQouVaefkxIgiuxoGE2swChnvEV | [info] | Method: GET | Status: 200 | IP : ::1 | URL : http://localhost:3001/school/v1/api/user/profile | Request Body : {} | Response :  {"id":1,"first_name":"Jhon","last_name":"Peter","email":"jhon@gmail.com","city":"Lagos","status":true,"created_at":"2025-02-28T04:20:55.559Z","updated_at":"2025-02-28T04:20:55.559Z"}
2/3/2025 0:12 | XOkZkpQouVaefkxIgiuxoGE2swChnvEV | [info] | Method: GET | Status: 200 | IP : ::1 | URL : http://localhost:3001/school/v1/api/user/profile | Request Body : {} | Response :  {"id":1,"first_name":"Jhon","last_name":"Peter","email":"jhon@gmail.com","city":"Lagos","status":true,"created_at":"2025-02-28T04:20:55.559Z","updated_at":"2025-02-28T04:20:55.559Z"}
2/3/2025 0:12 | XOkZkpQouVaefkxIgiuxoGE2swChnvEV | [info] | Method: GET | Status: 200 | IP : ::1 | URL : http://localhost:3001/school/v1/api/user/green-points | Request Body : {} | Response :  {"id":2,"user_id":1,"reward_points":40,"created_at":"2025-02-28T04:22:22.621Z","updated_at":"2025-02-28T04:22:22.621Z"}
2/3/2025 0:12 | XOkZkpQouVaefkxIgiuxoGE2swChnvEV | [info] | Method: GET | Status: 200 | IP : ::1 | URL : http://localhost:3001/school/v1/api/user/green-points | Request Body : {} | Response :  {"id":2,"user_id":1,"reward_points":40,"created_at":"2025-02-28T04:22:22.621Z","updated_at":"2025-02-28T04:22:22.621Z"}
2/3/2025 0:12 | XOkZkpQouVaefkxIgiuxoGE2swChnvEV | [info] | Method: GET | Status: 200 | IP : ::1 | URL : http://localhost:3001/school/v1/api/user/leader-board | Request Body : {} | Response :  [{"user_id":1,"min_score":243,"users":{"id":1,"first_name":"Jhon","last_name":"Peter","email":"jhon@gmail.com","city":"Lagos","status":true,"created_at":"2025-02-28T04:20:55.559Z","updated_at":"2025-02-28T04:20:55.559Z"}}]
2/3/2025 0:12 | XOkZkpQouVaefkxIgiuxoGE2swChnvEV | [info] | Method: GET | Status: 200 | IP : ::1 | URL : http://localhost:3001/school/v1/api/user/leader-board | Request Body : {} | Response :  [{"user_id":1,"min_score":243,"users":{"id":1,"first_name":"Jhon","last_name":"Peter","email":"jhon@gmail.com","city":"Lagos","status":true,"created_at":"2025-02-28T04:20:55.559Z","updated_at":"2025-02-28T04:20:55.559Z"}}]
2/3/2025 0:14 | b1qbKVcnIK4Zd5jE70uAlxV9T6bDo3qH | [info] | Method: GET | Status: 200 | IP : ::1 | URL : http://localhost:3001/school/v1/api/user/carbon-footprint | Request Body : {} | Response :  [{"id":5,"user_id":1,"transportation":300,"energy_consuption":300,"diet":"vegan","household_size":300,"waste_generated":300,"carbon_emission":243,"carbon_footprint_score":"moderate","date_recorded":"2025-03-01T18:42:02.158Z","category":"electricity","comments":"Carbon footprint calculated","created_at":"2025-03-01T18:42:02.164Z","updated_at":"2025-03-01T18:42:02.164Z"},{"id":4,"user_id":1,"transportation":1299,"energy_consuption":1200,"diet":"vegan","household_size":1200,"waste_generated":1200,"carbon_emission":972,"carbon_footprint_score":"high","date_recorded":"2025-03-01T18:38:42.573Z","category":"electricity","comments":"Carbon footprint calculated","created_at":"2025-03-01T18:38:42.576Z","updated_at":"2025-03-01T18:38:42.576Z"},{"id":3,"user_id":1,"transportation":1210,"energy_consuption":1200,"diet":"vegan","household_size":1200,"waste_generated":1200,"carbon_emission":972,"carbon_footprint_score":"high","date_recorded":"2025-03-01T18:37:20.832Z","category":"electricity","comments":"Carbon footprint calculated","created_at":"2025-03-01T18:37:20.838Z","updated_at":"2025-03-01T18:37:20.838Z"},{"id":2,"user_id":1,"transportation":1210,"energy_consuption":1200,"diet":"vegan","household_size":1200,"waste_generated":1200,"carbon_emission":45000,"carbon_footprint_score":"low","date_recorded":"2025-03-01T18:23:29.304Z","category":"transport","comments":"string","created_at":"2025-03-01T18:23:29.311Z","updated_at":"2025-03-01T18:23:29.311Z"},{"id":1,"user_id":1,"transportation":1200,"energy_consuption":1200,"diet":"vegan","household_size":1200,"waste_generated":1200,"carbon_emission":45000,"carbon_footprint_score":"low","date_recorded":"2025-03-01T17:48:23.562Z","category":"transport","comments":"string","created_at":"2025-03-01T17:48:23.569Z","updated_at":"2025-03-01T17:48:23.569Z"}]
2/3/2025 0:14 | jdYlNMTTS3Vsw61mELduzE2nwB2WSvC0 | [info] | Method: GET | Status: 200 | IP : ::1 | URL : http://localhost:3001/school/v1/api/user/carbon-footprint | Request Body : {} | Response :  [{"id":5,"user_id":1,"transportation":300,"energy_consuption":300,"diet":"vegan","household_size":300,"waste_generated":300,"carbon_emission":243,"carbon_footprint_score":"moderate","date_recorded":"2025-03-01T18:42:02.158Z","category":"electricity","comments":"Carbon footprint calculated","created_at":"2025-03-01T18:42:02.164Z","updated_at":"2025-03-01T18:42:02.164Z"},{"id":4,"user_id":1,"transportation":1299,"energy_consuption":1200,"diet":"vegan","household_size":1200,"waste_generated":1200,"carbon_emission":972,"carbon_footprint_score":"high","date_recorded":"2025-03-01T18:38:42.573Z","category":"electricity","comments":"Carbon footprint calculated","created_at":"2025-03-01T18:38:42.576Z","updated_at":"2025-03-01T18:38:42.576Z"},{"id":3,"user_id":1,"transportation":1210,"energy_consuption":1200,"diet":"vegan","household_size":1200,"waste_generated":1200,"carbon_emission":972,"carbon_footprint_score":"high","date_recorded":"2025-03-01T18:37:20.832Z","category":"electricity","comments":"Carbon footprint calculated","created_at":"2025-03-01T18:37:20.838Z","updated_at":"2025-03-01T18:37:20.838Z"},{"id":2,"user_id":1,"transportation":1210,"energy_consuption":1200,"diet":"vegan","household_size":1200,"waste_generated":1200,"carbon_emission":45000,"carbon_footprint_score":"low","date_recorded":"2025-03-01T18:23:29.304Z","category":"transport","comments":"string","created_at":"2025-03-01T18:23:29.311Z","updated_at":"2025-03-01T18:23:29.311Z"},{"id":1,"user_id":1,"transportation":1200,"energy_consuption":1200,"diet":"vegan","household_size":1200,"waste_generated":1200,"carbon_emission":45000,"carbon_footprint_score":"low","date_recorded":"2025-03-01T17:48:23.562Z","category":"transport","comments":"string","created_at":"2025-03-01T17:48:23.569Z","updated_at":"2025-03-01T17:48:23.569Z"}]
2/3/2025 0:14 | sba6pLtDLPpVlH57aZ0Pe385x5syzmHm | [info] | Method: GET | Status: 200 | IP : ::1 | URL : http://localhost:3001/school/v1/api/user/carbon-footprint | Request Body : {} | Response :  [{"id":5,"user_id":1,"transportation":300,"energy_consuption":300,"diet":"vegan","household_size":300,"waste_generated":300,"carbon_emission":243,"carbon_footprint_score":"moderate","date_recorded":"2025-03-01T18:42:02.158Z","category":"electricity","comments":"Carbon footprint calculated","created_at":"2025-03-01T18:42:02.164Z","updated_at":"2025-03-01T18:42:02.164Z"},{"id":4,"user_id":1,"transportation":1299,"energy_consuption":1200,"diet":"vegan","household_size":1200,"waste_generated":1200,"carbon_emission":972,"carbon_footprint_score":"high","date_recorded":"2025-03-01T18:38:42.573Z","category":"electricity","comments":"Carbon footprint calculated","created_at":"2025-03-01T18:38:42.576Z","updated_at":"2025-03-01T18:38:42.576Z"},{"id":3,"user_id":1,"transportation":1210,"energy_consuption":1200,"diet":"vegan","household_size":1200,"waste_generated":1200,"carbon_emission":972,"carbon_footprint_score":"high","date_recorded":"2025-03-01T18:37:20.832Z","category":"electricity","comments":"Carbon footprint calculated","created_at":"2025-03-01T18:37:20.838Z","updated_at":"2025-03-01T18:37:20.838Z"},{"id":2,"user_id":1,"transportation":1210,"energy_consuption":1200,"diet":"vegan","household_size":1200,"waste_generated":1200,"carbon_emission":45000,"carbon_footprint_score":"low","date_recorded":"2025-03-01T18:23:29.304Z","category":"transport","comments":"string","created_at":"2025-03-01T18:23:29.311Z","updated_at":"2025-03-01T18:23:29.311Z"},{"id":1,"user_id":1,"transportation":1200,"energy_consuption":1200,"diet":"vegan","household_size":1200,"waste_generated":1200,"carbon_emission":45000,"carbon_footprint_score":"low","date_recorded":"2025-03-01T17:48:23.562Z","category":"transport","comments":"string","created_at":"2025-03-01T17:48:23.569Z","updated_at":"2025-03-01T17:48:23.569Z"}]
2/3/2025 0:15 | 1CIf9dgpsWddFje4YFPnRigl2OEulIU3 | [info] | Method: GET | Status: 200 | IP : ::1 | URL : http://localhost:3001/school/v1/api/user/leader-board | Request Body : {} | Response :  [{"user_id":1,"min_score":243,"users":{"id":1,"first_name":"Jhon","last_name":"Peter","email":"jhon@gmail.com","city":"Lagos","status":true,"created_at":"2025-02-28T04:20:55.559Z","updated_at":"2025-02-28T04:20:55.559Z"}}]
2/3/2025 0:18 | thSiSHiIB71gdb7VwW24IplH3LRDfftF | [info] | Method: POST | Status: 200 | IP : ::1 | URL : http://localhost:3001/school/v1/api/user/carbon-footprint | Request Body : {"transportation":"200","energy_consuption":"200","diet":"vegan","household_size":"200","waste_generated":"200","carbon_emission":162,"carbon_footprint_score":"moderate","category":"electricity","comments":"Carbon footprint calculated"} | Response :  {"date_recorded":"2025-03-01T18:48:09.082Z","id":6,"user_id":1,"transportation":200,"energy_consuption":200,"diet":"vegan","household_size":200,"waste_generated":200,"carbon_emission":162,"carbon_footprint_score":"moderate","category":"electricity","comments":"Carbon footprint calculated","created_at":"2025-03-01T18:48:09.086Z","updated_at":"2025-03-01T18:48:09.086Z"}
